commit	date	subject	tags	groups	file_count
696a65fc7dd64bc61e58bc25c741e3af898ce889	2023-08-29	(Modern C++) Replaced deleted utilities std::auto_ptr	area:src;src:midend	src/midend	1
a9b90d806fc22bd01d46ee5ba41457ace8b9d298	2023-08-29	(Release) Incremented version to 0.11.137.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
b3b4efbbcc7497eff582371db90dd55cfa47d169	2023-08-29	(Modern C++) Replaced deleted functions bind2nd and ptr_fun	area:src;src:midend	src/midend	8
6af56c0d865502b8cc198f7ef7f7a72dc893644b	2023-08-29	(ROSE) Incremented version to 0.11.137.0	area:cmake;inventory:autotools	autotools;topfiles	2
b0fdbcb7785e2e89591969978133a61659ac3978	2023-08-29	(Release) Incremented version to 0.11.136.9	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
caef1bf527d579a5990013209d621c8f05a46a73	2023-08-29	(Cil) Revise Sg*Node initializer in Rosebud input	area:src;drop:frontend-other;src:frontend;src:rosetta	src;src/ROSETTA;src/frontend/OTHER	82
fd85e965f38822bd6d5150a8d85c847960b766f3	2023-08-29	(Release) Incremented version to 0.11.136.8	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
9376a5d58bc2dc5fcae9a3ede5ca693a32d89803	2023-08-29	(Ada) Revise callee lookup when ASIS Defn. is N/A	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
79ac8ae75b33e6be619c6168b49731d78bf8013c	2023-08-29	(Ada) revise scope of pragma elements	area:src;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER	2
67120cb7c9beef5867eb56a534507f6d6f2fee1b	2023-08-29	(Ada) Namequal decls in Standard if overloaded	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER;tests	9
ad768b5830113623b314c2858886f131239cd976	2023-08-29	(Release) Incremented version to 0.11.136.7	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
796015700fd14d782562d5f80a9e5e8d4901096b	2023-08-29	(JVM,CIL) Basic block is NULL	area:src;src:rose	src/Rose	1
e0eec7456ceddf43e80a29a4cb44789888c5c7d4	2023-08-29	(Release) Incremented version to 0.11.136.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
609c03d56a72de89b9eaa5f7623c36fa90f17437	2023-08-29	(ClangFE) Handled unnamed class initial constructor	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	2
5a15a606d9ff3b088ef569786c5f394b458590ad	2023-08-29	(ClangFE) added support for handling CxxConstructor of unnamed class	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	3
ffa78951660df7f0b02c5eddfa9af347fbbccb13	2023-08-29	(ClangFE) added missing VisitCXXConstructExpr	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	1
809088e221fd96e460667c356aea75e8d6f3f037	2023-08-29	(Release) Incremented version to 0.11.136.5	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4a8265f8a117e7467e1be5b94681aba2db831266	2023-08-29	(CIL) revise Rosebud input files	area:src;drop:frontend-other;src:frontend;src:rosetta	src;src/ROSETTA;src/frontend/OTHER	90
25e5064c1532ff57c722239dfe15170557e977c3	2023-08-29	(Cil) create Rosebud input instead of ROSETTA	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	6
4ab226e9c16c46bbbd0ee52ccb54a24f7ce33f0d	2023-08-29	(Release) Incremented version to 0.11.136.4	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
95a824065843224a5d5b987606ac763312003160	2023-08-29	(JVM) Annotate call instructions in CFG	area:src;area:tests;src:rose	src/Rose;tests	20
147622162d73e40182eb9c3591f411994ea476ae	2023-08-29	(Release) Incremented version to 0.11.136.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
3af855b55a6321f0ff5b0b886557c0cc9af10279	2023-08-29	(Binary Analysis) PLT parse problems are warnings rather than errors	area:src;src:rose	src/Rose	1
358108ab2b36e2a9d00ea9cfce924968b9578f70	2023-08-29	(Release) Incremented version to 0.11.136.2	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
35b5789a7197f30ffafec4f91a6f625578b36b6f	2023-08-29	(ClangFE) Applied -x option to setup language options for Clang	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	1
87549319e22338a986b52825b0a52ee4be9478e9	2023-08-29	(ClangFE) implemented ClangToSageTranslator::VisitCXXStaticCastExpr	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	1
9d08f4f56a498cfd3db83f3d920f45d890c025df	2023-08-29	(Release) Incremented version to 0.11.136.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
3ec97a97febbd3090f2790d73ccf3e1e12a1c023	2023-08-29	(Rosebud) Documentation	area:docs;area:src	src	1
c5b01c3ca3df5a10f83644692d9326dfdf2c792b	2023-08-29	(JSON) Added Rose::Yaml::parseJson functions	area:src;src:rose;src:util	Tuprules.tup;src/Rose;src/util	7
7d9d32e6bbc1d9a448882534fd3066dbf630b2fd	2023-08-29	(JSON) The nholmann JSON header files should be installed	area:src;src:thirdparty	install-staging;src/3rdPartyLibraries	2
71a3e277498a1e9c9553a3585fb60a5a7265de28	2023-08-29	(JSON) The nholmann "json.hpp" file should be named "json.h"	area:src;src:thirdparty	src/3rdPartyLibraries	2
fd65c8da8062fd29ae4028a194f7eaaf2cc4de2a	2023-08-29	(Build) added -I for the <nlohmann/json.hpp> file	area:cmake	topfiles	1
381d1214539bcd9de959fb203e193c626d882cbd	2023-08-29	(Build) Fixed Dwarf and Elf interactions in CMake build system	area:cmake	cmake	1
f965686f322eaddfb2f95f9e32e193578472aecb	2023-08-29	(Build) Fixed documentation for detect-compiler-characteristics	area:scripts	scripts	1
d69729dca29a211ab657033ae9a1eddde2433635	2023-08-29	(Binary Analysis) Use Yaml::serialize instead of Yaml::Serialize	area:src;src:rose	src/Rose	1
a8fd24a3e2d407b413e40dacef79a4f657f8eb87	2023-08-29	(Build) Add -pthread to C and C++ cmdlines configured from CMake	area:scripts;area:src;src:rose	scripts;src/Rose	2
e09c03fde7bdd8f1d9cbcfcc7bc7322e0daf8bff	2023-08-29	(Build) Tup should not save libtool when configured by CMake	area:scripts;inventory:autotools	Tuprules.tup;autotools;scripts	3
71982aeb8d452d0d74b758d38785981b5922dcb3	2023-08-29	(Build) Default assertion behavior transmitted from CMake to Tup	area:scripts	scripts;tup.config	2
112a4dec20c9cc81caa4400582fcca817f9bb08e	2023-08-29	(Build) ROSE_HAVE_DLIB should not be defined on c++ commandline for Tup		Tuprules.tup	1
b1b05c1163120d8803cacb0a455b6525024db8aa	2023-08-29	(Build) Added ROSE version info to CMake Tup	area:scripts	scripts	1
9006d6fb7710be580c84a03e28d65718e817c12e	2023-08-29	(Build) Removed jq from Tup	area:scripts	scripts	2
b3675bf6b7ecbf6a08355d051294bda15e9ec326	2023-08-29	(Build) Removed libtiff support from CMake and Tup	area:scripts	Tuprules.tup;scripts;tup.config	4
40b1be715424b8575df3e0b02c3f372fa11802bd	2023-08-29	(Build) libpython disabled for Tup	area:scripts	scripts	2
bf7210f880ef90e82be793d7dfe370fdb3941e81	2023-08-29	(Build) Removed libpng support from CMake and Tup	area:cmake;area:scripts	Tuprules.tup;cmake;scripts;tup.config	5
14d401538e4b99180411ceafe12803dfe5615c45	2023-08-29	(Build) Removed liblzma support from CMake and Tup	area:scripts	Tuprules.tup;scripts;tup.config	4
95bd3673bd899c56ed25089572b839d3c2c3ddc4	2023-08-29	(Build) Removed liblcms support from CMake and Tup	area:cmake;area:scripts	Tuprules.tup;cmake;scripts;tup.config	5
fa5e3b00e6296259cea003744464b9245551313c	2023-08-29	(Build) Remove libjpeg support from CMake and Tup	area:scripts	Tuprules.tup;scripts;tup.config	4
a5c69de6ce315c637bc197d94bbace58871f073a	2023-08-29	(Build) Remove graphicsmagick support from CMake and Tup	area:scripts	Tuprules.tup;scripts;tup.config	4
b4dba145936762a6def3ff1f8d45b10b9e1d118f	2023-08-29	(Build) Removed all references to doxygen	area:scripts	scripts;tup.config	3
47e4000857052c87b4c9899c6d5ba4a0a28f1da1	2023-08-29	(Build) Removed all references to bzip2	area:scripts	Tuprules.tup;scripts;tup.config	4
5dd9952a90fd10f11a9b913c29be54bda21cf368	2023-08-29	(Build) Removed all references to "binwalk"	area:scripts	Tuprules.tup;scripts;tup.config	4
b6f3b1b4eab0e067bea891e9d61ad3e437c1156b	2023-08-29	(Build) Added FindElf, improved FindDwarf, fixed typos	area:cmake;area:scripts	cmake;scripts;topfiles	17
1a1688f49218a7973eb77145a43e463ace2be7d8	2023-08-29	(Support) Upgraded to latest Sawyer	area:src;src:util	src/util	2
facdd7f86d6c3b6fe3ad888057457cfc78989338	2023-08-29	(Binary Analysis) Cleaned up some compiler warnings	area:src;src:rose	src/Rose	3
6c35919e9b1d650a5470a09cd45747492086d2a6	2023-08-29	(ROSE) Incremented version to 0.11.136.0	area:cmake;inventory:autotools	autotools;topfiles	2
4ff5158855a4e6694461cd094d5b22cbc935520a	2023-08-29	(Release) Incremented version to 0.11.135.7	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
96551804043fae056da1c18d8e0a815c2e549b45	2023-08-29	(Jovial) new_length reported failure during traversal of ByteFunction	area:src;area:tests;drop:frontend-other;src:frontend;src:rose	src/Rose;src/frontend/OTHER;tests	4
cafc318aa88e35e8bce42d85157d7ec95035a58c	2023-08-29	(Release) Incremented version to 0.11.135.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2ab5744494e8048df5581c1729bd6e706c646e54	2023-08-29	(UnitTest Fix) fixed SgFile::buildCompilerCommandLineOptions	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	2
cf2c29a9e0d8b825f16741306332edf2dcd232b2	2023-08-29	(Release) Incremented version to 0.11.140.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
a216610ad8f4e9e18307d8320c1ea71c9021bb77	2023-08-29	Merge commit '76355c100e4dae07a2d47deea9bbfafdd6eb210e' into HEAD			0
29f65684794a73fa438de21b24539b34f372b380	2023-08-29	(outliner) a regression test testing linking the outlined functions	area:tests	tests	2
a91812eb9af0bee6db983e844ad4971d3a01d201	2023-08-29	(outliner) constant propagation of static constant member variable of enum type also	area:src;src:midend	src/midend	1
10011cae33a21b7b2e054b3b3b03b236ab6e1492	2023-08-29	(outliner) a new preprocessing step to propagate constant static member variables	area:src;src:midend	src/midend	2
948b174d1bdd06b26a21d12fd583692976088ea2	2023-08-29	(Outliner) encoding file suffix into outlined function's name	area:src;src:midend	src/midend	1
bcf1ff0f3bed118929a7ffad6707257e2f000dbe	2023-08-29	(outliner) expose an option to set a master shared lib file name	area:src;src:midend	src/midend	3
523cf26da4df432de33b59b58e8833352fe9834d	2023-08-29	(outliner) exend the name generator to use per-file counters	area:src;src:midend	src/midend	3
e149f00771793b94ee844b4a75b278982e32bc57	2023-08-29	(outliner) a reproducer for an linking error	area:tests	tests	2
a5f9cc02c74d20767a0ee8f60274c561c37e8973	2023-08-29	(Build) Install an "env" file as part of ROSE	area:scripts	scripts	1
002a4293df0073ca289ef1ac47ee4093e3ed0afc	2023-08-29	(Documentation) Document how to switch linkers in Tup		tup.config	1
d2262fa105e0e3882c96f6a53283a1f8b0cbb2e4	2023-08-29	(Support) Fixed #include bugs for installed programs	area:src;src:rose	src/Rose	2
28ab04a8289e07dd76ce4068d58feab27e44f081	2023-08-29	(Support) Fixed compilation error in Sawyer class template	area:src;src:util	src/util	1
18c8d040ac72a2ef6b4bfa7e136986678649958c	2023-08-27	(ROSE) Incremented version to 0.11.140.0	area:cmake;inventory:autotools	autotools;topfiles	2
109fb5682a72e2e53dc1478f1550a8bbbcd84481	2023-08-26	(Jovial) Function Pointers	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	5
3a1981a336a0d8056872128001981df7a71650db	2023-08-25	(Jovial) Forward declaration of function	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	4
89d0dca459b0c784d7a7c5186fcee0c80b1ed4f2	2023-08-25	(Release) Incremented version to 0.11.139.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
c14e7883d19db07c23de5aabf204c2691ff5fabf	2023-08-25	Merge commit '27b875f30a29418dee030b2877d0bcd28c81a13a' into HEAD			0
67db5918a6ba93976e5f5d44dd87fe5ed42c6326	2023-08-24	(Release) Incremented version to 0.11.139.5	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
de8356e043cd46fe3d48fa1a5ea2251d09b829a7	2023-08-24	Merge commit '4ea632c2195e5869a5fc13bcea35e82aee81d979' into HEAD			0
31019d68a3ef6600a4c7fe44aac0b688cd82f14f	2023-08-23	(Release) Incremented version to 0.11.139.4	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
43fcc849115854523bdccf8cf655327ef53e84de	2023-08-23	Merge commit '9f68f08977f7b7615656311838bdf1a792ca2667' into HEAD			0
76355c100e4dae07a2d47deea9bbfafdd6eb210e	2023-08-23	(outliner) a regression test testing linking the outlined functions	area:tests	tests	2
4ede5ffc809640839b31d1d02138f2349adb2e39	2023-08-23	(outliner) constant propagation of static constant member variable of enum type also	area:src;src:midend	src/midend	1
55197310b9742684c023083a9d6de5529c31b669	2023-08-23	(outliner) a new preprocessing step to propagate constant static member variables	area:src;src:midend	src/midend	2
6f5c3162db9a0ce834bd3fbb8b04debcd88e5bc2	2023-08-23	(Outliner) encoding file suffix into outlined function's name	area:src;src:midend	src/midend	1
fc6243445b3510a3151c746abbec748fb7c19627	2023-08-23	(outliner) expose an option to set a master shared lib file name	area:src;src:midend	src/midend	3
821a07ac763bf3136c643b122e468c56544545e1	2023-08-23	(outliner) exend the name generator to use per-file counters	area:src;src:midend	src/midend	3
5a5a9a1b064e72b9779f92862067e61bef0914c0	2023-08-23	(outliner) a reproducer for an linking error	area:tests	tests	2
9f68f08977f7b7615656311838bdf1a792ca2667	2023-08-23	(Ada) get_name support SgFunctionParameterScope	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	3
27b875f30a29418dee030b2877d0bcd28c81a13a	2023-08-23	(Jovial) IF Statement no begin	area:src;area:tests;drop:frontend-other;src:frontend;src:thirdparty	src/3rdPartyLibraries;src/frontend/OTHER;tests	5
4ea632c2195e5869a5fc13bcea35e82aee81d979	2023-08-23	(SageInterface) fixed regression test of normalizeArrowExpWithAddressOfLeftOperand	area:tests	tests	1
51d5a912b7efef28bdd07a63e1b3149476ed8e6c	2023-08-23	(SageInterface) normalizeArrowExpWithAddressOfLeftOperand() fixed a condition error	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
9764b99bd5c190f69743db9880b8c01ce8985d22	2023-08-22	(Release) Incremented version to 0.11.139.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
25cfd84802b977f873242b30e72784ec2b5264c5	2023-08-22	Merge commit '55eae4e15f1094958efdb3db7b91ec837be6930b' into HEAD			0
55eae4e15f1094958efdb3db7b91ec837be6930b	2023-08-22	(ClangFE) fixed policy violation and static message facility	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	10
21af4917c43379cba5baad4d9f8de3ffc0734e8a	2023-08-22	Merge branch 'lin32/14-applying-sawyer-diagnostic-messages' into 'lin32/14-applying-sawyer-diagnostic-messages-dev'			0
be42b3da7369c1c9ac03d257b8b99bca9e0bedb0	2023-08-22	(ClangFE) Applied Sawyer diagnostic messages in ClangFE connection	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	10
2832fc2b0f9e359b3504a8a366754175c7b6db09	2023-08-22	(Release) Incremented version to 0.11.139.2	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
bf36f3e0aed92a7757a288ea9da09ca6496d3572	2023-08-22	Merge commit '824ba1e4633249cdd1d190bd42eb9c7d892f386e' into HEAD			0
bb34e7667fd5e030d6ea07cea02e0ce7039a0743	2023-08-22	(Release) Incremented version to 0.11.139.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
bda7c72874e0f41e2eedf6485847b4c2ffc8f922	2023-08-22	Merge commit '990fd61022ae1a75051c100f5a05a2a389a7587f' into HEAD			0
63f4337eb21ae43bce8267edc96f234550b506b9	2023-08-22	(ClangFE) added missing switch for CXXMethodDecl in ClangToDot	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	1
990fd61022ae1a75051c100f5a05a2a389a7587f	2023-08-21	Merge branch 'lin32/12-support-visitcxxmembercallexpr' into 'lin32/12-support-visitcxxmembercallexpr-dev'			0
824ba1e4633249cdd1d190bd42eb9c7d892f386e	2023-08-21	(Jovial) REF Label	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend;src:frontend:sage;src:rosetta	src/ROSETTA;src/backend/unparser;src/frontend/OTHER;src/frontend/SageIII;tests	12
ea514ee9fd8ea1b49d368b3b3efce5996b68a615	2023-08-20	(ROSE) Incremented version to 0.11.139.0	area:cmake;inventory:autotools	autotools;topfiles	2
a492aefe8c95e3540d90e6e756002b1303600289	2023-08-15	(ClangFE) added support for VisitCXXMemberCallExpr	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	2
ec8e8369c19fe6f1493b3ba6e9dcd53fd0a03e8d	2023-08-14	(Release) Incremented version to 0.11.138.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
6b0f7833761165926b819d7ce2248a4c40afccc3	2023-08-14	Fatal error in bat-ana Partitioner while parsing C# binary	area:src;src:rose	src/Rose	8
b0b3e1acf99e2ffcaabbacf33e0a4ddc643f8c25	2023-08-13	(ROSE) Incremented version to 0.11.138.0	area:cmake;inventory:autotools	autotools;topfiles	2
1c59e46331f422976efb72acfd4d4022ef065b5d	2023-08-08	(Ada) wip	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
db37dba05e24ef38a258429655dfa8d32da8dd3b	2023-08-07	(Release) Incremented version to 0.11.137.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
aef96b75fc13bd876d5f8fdacfada3ba7abbf27f	2023-08-07	(Jovial) Fix enum_val, implement builtin variable BITSINPOINTER	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	4
614e88f8a3390886147fbb4e8f63a9115c4cc126	2023-08-07	(Release) Incremented version to 0.11.137.2	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
d785c8bfb631e010a8d3091c55b325ed5ae7cd3c	2023-08-07	(Modern C++) Replaced deleted utilities std::auto_ptr	area:src;src:midend	src/midend	1
89098a4a473514814082fff7116225ea1feaa0b8	2023-08-07	(Release) Incremented version to 0.11.137.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
8a8bd4b4dde981b0f548b07fa90d9b7b52a85b64	2023-08-07	(Modern C++) Replaced deleted functions bind2nd and ptr_fun	area:src;src:midend	src/midend	8
